symbol,block,txno,value,address
ETH,5546,0,5.0,0x108b54b7e3c09f8127cb8b28ffa3ad4001b32998
ETH,6696,0,5.0,0x53824166ea5271d3425e3194c848a90ca4e97eb2
ETH,3355,0,5.0,0xbb7b8287f3f0a933474a79eae42cbca977791171
ETH,1408,0,5.0,0xd7e30ae310c1d1800f5b641baa7af95b2e1fd98c
ETH,1023,0,5.0,0xbb7b8287f3f0a933474a79eae42cbca977791171
ETH,8177,0,5.0,0x02020d22dcf88f5edd66b382d7da019f161fb7e3
ETH,1138,0,5.0,0x3cda97032227293aaeaef72f44c1adcfc3daf366
ETH,3687,0,5.0,0xbb7b8287f3f0a933474a79eae42cbca977791171
ETH,6139,0,5.0,0xf927a40c8b7f6e07c5af7fa2155b4864a4112b13
ETH,1430,0,5.0,0xa1623430350c5df1b52b0b57483a5bb45d1796da
ETH,3834,0,5.0,0x9beb4d346c6309a9ce4f27393c6322c8f03a3be6
ETH,8181,0,5.0,0xbb7b8287f3f0a933474a79eae42cbca977791171
ETH,1934,0,5.0,0xbb7b8287f3f0a933474a79eae42cbca977791171
ETH,3269,0,5.0,0xd7cf02fadf1681e45227d6edb3649645b4936ebb
ETH,1087,0,5.0,0xb5edd17d2582a94610ebf0c6832c1652ebbbe210
ETH,4026,0,5.0,0x5b3e850e39e6f2c7dd38707b649e2b3536f14c0b
ETH,7634,0,5.0,0xbb7b8287f3f0a933474a79eae42cbca977791171
ETH,1908,0,5.0,0x9dfc0377058b7b9eb277421769b56df1395705f0
ETH,1196,0,5.0,0xbb7b8287f3f0a933474a79eae42cbca977791171
ETH,7710,0,5.0,0x1b7047b4338acf65be94c1a3e8c5c9338ad7d67c
ETH,2504,0,5.0,0xce065c26f7b3db00c8b234edd5ef8254f9349a68
ETH,3545,0,5.0,0x2f85b3bf062769b2a2672200afb21e3f4067a86d
ETH,3267,0,5.0,0x9dfc0377058b7b9eb277421769b56df1395705f0
ETH,9340,0,5.0,0x66c564acccfd1470ee32be2acae1696558c18fe1
ETH,8493,0,5.0,0xbb7b8287f3f0a933474a79eae42cbca977791171
ETH,4582,0,5.0,0x896f51055242afb540c777eaf24affa8ea14956b
ETH,5360,0,5.0,0xf927a40c8b7f6e07c5af7fa2155b4864a4112b13
ETH,3917,0,5.0,0xbb7b8287f3f0a933474a79eae42cbca977791171
ETH,8429,0,5.0,0xf927a40c8b7f6e07c5af7fa2155b4864a4112b13
ETH,5294,0,5.0,0x59389a554d044d4b3bed659834a248c59957f168
ETH,4426,0,5.0,0xad5c1768e5974c231b2148169da064e61910f31a
ETH,6656,0,5.0,0xbb7b8287f3f0a933474a79eae42cbca977791171
ETH,2386,0,5.0,0xbb7b8287f3f0a933474a79eae42cbca977791171
ETH,3189,0,5.0,0xbb7b8287f3f0a933474a79eae42cbca977791171
ETH,8386,0,5.0,0x88d74a59454f6cf3b51ef6b9136afb6b9d405a88
ETH,4164,0,5.0,0x28921e4e2c9d84f4c0f0c0ceb991f45751a0fe93
ETH,1219,0,5.0,0xbb7b8287f3f0a933474a79eae42cbca977791171
ETH,6184,0,5.0,0xbb7b8287f3f0a933474a79eae42cbca977791171
ETH,1336,0,5.0,0x28921e4e2c9d84f4c0f0c0ceb991f45751a0fe93
ETH,6810,0,5.0,0xf927a40c8b7f6e07c5af7fa2155b4864a4112b13
ETH,7192,0,5.0,0xbb7b8287f3f0a933474a79eae42cbca977791171
ETH,6979,0,5.0,0xf927a40c8b7f6e07c5af7fa2155b4864a4112b13
ETH,6766,0,5.0,0x88d74a59454f6cf3b51ef6b9136afb6b9d405a88
ETH,6488,0,5.0,0xbb7b8287f3f0a933474a79eae42cbca977791171
ETH,6014,0,5.0,0xe8b61c4a9a4143a64cec3a4d4edc76192007d79e
ETH,3197,0,5.0,0xaa9164cc61c67064351596c21760491616aa95f4
ETH,9179,0,5.0,0x82b25ddbdf31a6d7f0c93e1ac4c13f155afaf7fd
ETH,2559,0,5.0,0x68bcebfb3dcad8a30a3a72d5b81f47de7e8be48d
ETH,4966,0,5.0,0x90ff9e0fac1764dd8c4c1a613189e4baabaec958
ETH,5475,0,5.0,0xf927a40c8b7f6e07c5af7fa2155b4864a4112b13
ETH,6513,0,5.0,0xf174f37c9808ea79f987a3ae492b8aabb6c967b4
ETH,5415,0,5.0,0xbb7b8287f3f0a933474a79eae42cbca977791171
ETH,7195,0,5.0,0xbb12b5a9b85d4ab8cde6056e9c1b2a4a337d2261
ETH,7163,0,5.0,0x4f85e43f44d2b0e6f57c9355806ce3e1b3f40ab8
ETH,2231,0,5.0,0x9beb4d346c6309a9ce4f27393c6322c8f03a3be6
ETH,6270,0,5.0,0x28921e4e2c9d84f4c0f0c0ceb991f45751a0fe93
ETH,3639,0,5.0,0x35deaa40cde6e57c442b836ad9848d2227e6e9ad
ETH,6231,0,5.0,0xd81c0676a709c835d46771a49db31af66c2dd87f
ETH,4086,0,5.0,0xb4f6a8f7cd91cd4bcadcc0a20e417c392e5f50a4
ETH,4235,0,5.0,0x4e5c9fd685dcc9abede1cbde4959039388bf7c5a
ETH,7003,0,5.0,0xf927a40c8b7f6e07c5af7fa2155b4864a4112b13
ETH,9217,0,5.0,0x2f85b3bf062769b2a2672200afb21e3f4067a86d
ETH,4905,0,5.0,0xbb7b8287f3f0a933474a79eae42cbca977791171
ETH,7954,0,5.0,0x107c98584d4b18bc54e1d74f4d7a0bf505ca466f
ETH,3801,0,5.0,0x8b13ed0ca3e77927c17cc1466dfe4c05b81df7da
ETH,2583,0,5.0,0xbb12b5a9b85d4ab8cde6056e9c1b2a4a337d2261
ETH,2854,0,5.0,0x64be1c1a0198370f53b2081e15478be3135d6bef
ETH,6521,0,5.0,0xbb7b8287f3f0a933474a79eae42cbca977791171
ETH,7001,0,5.0,0x911c819565da29661e97381cbde506acf7aabf65
ETH,4845,0,5.0,0x637a26be53e619aacd2f69d5c6f9594576293cd8
ETH,1622,0,5.0,0x0e858640eb9cbeee16b74124658815bb2b5c0686
ETH,7366,0,5.0,0xf927a40c8b7f6e07c5af7fa2155b4864a4112b13
ETH,6563,0,5.0,0x4e5c9fd685dcc9abede1cbde4959039388bf7c5a
ETH,8724,0,5.0,0xbf71642d7cbae8faf1cfdc6c1c48fcb45b15ed22
ETH,6215,0,5.0,0x0d70592f27ec3d8996b4317150b3ed8c0cd57e38
ETH,3575,0,5.0,0xd7e30ae310c1d1800f5b641baa7af95b2e1fd98c
ETH,2199,0,5.0,0x9dfc0377058b7b9eb277421769b56df1395705f0
ETH,3743,0,5.0,0xc0b040cc7524d264117123f408ac3eae0abfdb68
ETH,9123,0,5.0,0xbb7b8287f3f0a933474a79eae42cbca977791171
ETH,8918,0,5.0,0x48040276e9c17ddbe5c8d2976245dcd0235efa43
ETH,5156,0,5.0,0xad5c1768e5974c231b2148169da064e61910f31a
ETH,6651,0,5.0,0x228ed249a4299b231f83a502c12d904e48c5842c
ETH,5477,0,5.0,0x1b7047b4338acf65be94c1a3e8c5c9338ad7d67c
ETH,8280,0,5.0,0xbb7b8287f3f0a933474a79eae42cbca977791171
ETH,4764,0,5.0,0x688d4cacaccc92e6914549710594bc6aa994f569
ETH,7273,0,5.0,0xbb7b8287f3f0a933474a79eae42cbca977791171
ETH,9064,0,5.0,0xa1623430350c5df1b52b0b57483a5bb45d1796da
ETH,4645,0,5.0,0x28921e4e2c9d84f4c0f0c0ceb991f45751a0fe93
ETH,3415,0,5.0,0xf927a40c8b7f6e07c5af7fa2155b4864a4112b13
ETH,3864,0,5.0,0xa62645a1d62be11e4f3e0974847ed273ded7616a
ETH,947,0,5.0,0x28921e4e2c9d84f4c0f0c0ceb991f45751a0fe93
ETH,4248,0,5.0,0x28921e4e2c9d84f4c0f0c0ceb991f45751a0fe93
ETH,7381,0,5.0,0x1d118f04b63d423fbd257ff79218f1a16711c4da
ETH,7705,0,5.0,0xf927a40c8b7f6e07c5af7fa2155b4864a4112b13
ETH,7665,0,5.0,0xbd744e3f13d79b33f6c8e1d5e32f8e9ba2866c46
ETH,5167,0,5.0,0x126b8ba0aa5166f8d3a5d6b849ea798343bfe21c
ETH,7085,0,5.0,0xad5c1768e5974c231b2148169da064e61910f31a
ETH,6165,0,5.0,0xbf71642d7cbae8faf1cfdc6c1c48fcb45b15ed22
ETH,2897,0,5.0,0xbb7b8287f3f0a933474a79eae42cbca977791171
ETH,4829,0,5.0,0x911c819565da29661e97381cbde506acf7aabf65
ETH,1100,0,5.0,0x0193d941b50d91be6567c7ee1c0fe7af498b4137
ETH,1870,0,5.0,0x1b7047b4338acf65be94c1a3e8c5c9338ad7d67c
ETH,9150,0,5.0,0x9beb4d346c6309a9ce4f27393c6322c8f03a3be6
ETH,6129,0,5.0,0x306e6267d94f23a9b37cb110f20852208fbbf1aa
ETH,3329,0,5.0,0x8f22398f1567cddaba1b6bb1973e62b4992d5c9c
ETH,1633,0,5.0,0xbb7b8287f3f0a933474a79eae42cbca977791171
ETH,4492,0,5.0,0xbb7b8287f3f0a933474a79eae42cbca977791171
ETH,3099,0,5.0,0x5b3e850e39e6f2c7dd38707b649e2b3536f14c0b
ETH,3504,0,5.0,0xd7e30ae310c1d1800f5b641baa7af95b2e1fd98c
ETH,6062,0,5.0,0x1b7047b4338acf65be94c1a3e8c5c9338ad7d67c
ETH,5580,0,5.0,0xa1623430350c5df1b52b0b57483a5bb45d1796da
ETH,8255,0,5.0,0x1b7047b4338acf65be94c1a3e8c5c9338ad7d67c
ETH,4424,0,5.0,0x94b7fdf01f4e5d76b2c31eeb846f91f427606c98
ETH,2960,0,5.0,0xaf9c0e1396a3b98e086e44be36d5fa20da1768bd
ETH,7109,0,5.0,0x469a7a70162e447176d795123e1737083764c306
ETH,5044,0,5.0,0xbb7b8287f3f0a933474a79eae42cbca977791171
ETH,3686,0,5.0,0x70137010922f2fc2964b3792907f79fbb75febe8
ETH,4696,0,5.0,0xad5c1768e5974c231b2148169da064e61910f31a
ETH,932,0,5.0,0x5088d623ba0fcf0131e0897a91734a4d83596aa0
ETH,6623,0,5.0,0x4705e331214f54ee19677a920beb64e5206fd610
ETH,1621,0,5.0,0xbb7b8287f3f0a933474a79eae42cbca977791171
ETH,8276,0,5.0,0xbb7b8287f3f0a933474a79eae42cbca977791171
ETH,5680,0,5.0,0xbb7b8287f3f0a933474a79eae42cbca977791171
ETH,2482,0,5.0,0xbb7b8287f3f0a933474a79eae42cbca977791171
ETH,2458,0,5.0,0xb4f6a8f7cd91cd4bcadcc0a20e417c392e5f50a4
ETH,8040,0,5.0,0xd7e30ae310c1d1800f5b641baa7af95b2e1fd98c
ETH,9336,0,5.0,0x70137010922f2fc2964b3792907f79fbb75febe8
ETH,4117,0,5.0,0x5b3e850e39e6f2c7dd38707b649e2b3536f14c0b
ETH,948,0,5.0,0x0193d941b50d91be6567c7ee1c0fe7af498b4137
ETH,5835,0,5.0,0xd5a85b42f59351d806582f791600ea3e99811121
ETH,2832,0,5.0,0xbb7b8287f3f0a933474a79eae42cbca977791171
ETH,2212,0,5.0,0x34f0f706648f334edf39e555766d4eacd54d61dc
ETH,8940,0,5.0,0x957523c697993cb24fcf75efbce4f228325e7383
ETH,6418,0,5.0,0x2aef8fb29909aaaa9132e12efa89a6d04fbc5261
ETH,6049,0,5.0,0x1b7047b4338acf65be94c1a3e8c5c9338ad7d67c
ETH,9621,0,5.0,0x322df8fd261820c36234f806b15f51a2203a8f88
ETH,3802,0,5.0,0x9beb4d346c6309a9ce4f27393c6322c8f03a3be6
ETH,3963,0,5.0,0xf927a40c8b7f6e07c5af7fa2155b4864a4112b13
ETH,4343,0,5.0,0x0193d941b50d91be6567c7ee1c0fe7af498b4137
ETH,3649,0,5.0,0xbb7b8287f3f0a933474a79eae42cbca977791171
ETH,6955,0,5.0,0xbb7b8287f3f0a933474a79eae42cbca977791171
ETH,3402,0,5.0,0x5a1bf6acbde234acdbdb48875f825de9dd6a3348
ETH,8129,0,5.0,0xdd2f1e6e498202e86d8f5442af596580a4f03c2c
ETH,5300,0,5.0,0xf927a40c8b7f6e07c5af7fa2155b4864a4112b13
ETH,9039,0,5.0,0xf927a40c8b7f6e07c5af7fa2155b4864a4112b13
ETH,5412,0,5.0,0xcdfb87dde2ecad2943076aef9ef2c4b023fb4f51
ETH,7823,0,5.0,0xad5c1768e5974c231b2148169da064e61910f31a
ETH,1587,0,5.0,0xbb7b8287f3f0a933474a79eae42cbca977791171
ETH,8887,0,5.0,0xf927a40c8b7f6e07c5af7fa2155b4864a4112b13
ETH,3620,0,5.0,0x0bb549c68c4992bac6a19c97d97178f60b36998e
ETH,7852,0,5.0,0xaa9164cc61c67064351596c21760491616aa95f4
ETH,6317,0,5.0,0xa1623430350c5df1b52b0b57483a5bb45d1796da
ETH,1582,0,5.0,0x9dfc0377058b7b9eb277421769b56df1395705f0
ETH,8194,0,5.0,0x88d74a59454f6cf3b51ef6b9136afb6b9d405a88
ETH,5867,0,5.0,0xbb7b8287f3f0a933474a79eae42cbca977791171
ETH,3987,0,5.0,0x9dfc0377058b7b9eb277421769b56df1395705f0
ETH,5435,0,5.0,0xbb7b8287f3f0a933474a79eae42cbca977791171
ETH,7319,0,5.0,0xf927a40c8b7f6e07c5af7fa2155b4864a4112b13
ETH,8823,0,5.0,0x88d74a59454f6cf3b51ef6b9136afb6b9d405a88
ETH,6189,0,5.0,0x1b7047b4338acf65be94c1a3e8c5c9338ad7d67c
ETH,5802,0,5.0,0x1b7047b4338acf65be94c1a3e8c5c9338ad7d67c
ETH,5204,0,5.0,0x1b7047b4338acf65be94c1a3e8c5c9338ad7d67c
ETH,2341,0,5.0,0x6bb048244ac4f934163a15b7a472ce7b48fc9f32
ETH,2542,0,5.0,0x5b3e850e39e6f2c7dd38707b649e2b3536f14c0b
ETH,6830,0,5.0,0xde7fea21fe516d824641ae65f97b60552568e30a
ETH,9414,0,5.0,0x48cd680bb700f6b7de89dd9ff4932ccc158c3e05
ETH,2457,0,5.0,0xbb7b8287f3f0a933474a79eae42cbca977791171
ETH,7369,0,5.0,0x88d74a59454f6cf3b51ef6b9136afb6b9d405a88
ETH,7851,0,5.0,0xf90b585a1e878ee18838b2688687e670bcf29d35
ETH,4135,0,5.0,0x8b13ed0ca3e77927c17cc1466dfe4c05b81df7da
ETH,3217,0,5.0,0x6c7d49278385fb300181619caa62a5b665fba35c
ETH,1398,0,5.0,0x28921e4e2c9d84f4c0f0c0ceb991f45751a0fe93
ETH,8875,0,5.0,0xf927a40c8b7f6e07c5af7fa2155b4864a4112b13
ETH,1544,0,5.0,0xbb7b8287f3f0a933474a79eae42cbca977791171
ETH,6763,0,5.0,0x58c444cc2658bb485f7985d5889b1d5857614f31
ETH,3043,0,5.0,0x1217627fe41a00f0b828317f43e6d58f47dbfc43
ETH,6035,0,5.0,0xbb7b8287f3f0a933474a79eae42cbca977791171
ETH,1188,0,5.0,0xbb7b8287f3f0a933474a79eae42cbca977791171
ETH,3330,0,5.0,0x28921e4e2c9d84f4c0f0c0ceb991f45751a0fe93
ETH,8266,0,5.0,0x9706c9709b22c16bbc542ce6212f6d99b66c4483
ETH,1842,0,5.0,0xbb7b8287f3f0a933474a79eae42cbca977791171
ETH,4208,0,5.0,0xaa9164cc61c67064351596c21760491616aa95f4
ETH,6179,0,5.0,0xbd744e3f13d79b33f6c8e1d5e32f8e9ba2866c46
ETH,8163,0,5.0,0x64be1c1a0198370f53b2081e15478be3135d6bef
ETH,3536,0,5.0,0xf927a40c8b7f6e07c5af7fa2155b4864a4112b13
ETH,6692,0,5.0,0xbb7b8287f3f0a933474a79eae42cbca977791171
ETH,6789,0,5.0,0xbb7b8287f3f0a933474a79eae42cbca977791171
ETH,5663,0,5.0,0xf927a40c8b7f6e07c5af7fa2155b4864a4112b13
ETH,3403,0,5.0,0x0e858640eb9cbeee16b74124658815bb2b5c0686
ETH,6260,0,5.0,0xf983e3f223a6a008b6c1321c79d3cbc59d8d58ee
ETH,2075,0,5.0,0x28921e4e2c9d84f4c0f0c0ceb991f45751a0fe93
ETH,6862,0,5.0,0xf927a40c8b7f6e07c5af7fa2155b4864a4112b13
ETH,6201,0,5.0,0xf927a40c8b7f6e07c5af7fa2155b4864a4112b13
ETH,7443,0,5.0,0xf927a40c8b7f6e07c5af7fa2155b4864a4112b13
ETH,9526,0,5.0,0x34b5074ac77d8e76a9dbdb88d9d7c63f4e1f8877
ETH,9271,0,5.0,0x108b54b7e3c09f8127cb8b28ffa3ad4001b32998
ETH,8811,0,5.0,0xbb7b8287f3f0a933474a79eae42cbca977791171
ETH,4505,0,5.0,0x53824166ea5271d3425e3194c848a90ca4e97eb2
ETH,2577,0,5.0,0x5b3e850e39e6f2c7dd38707b649e2b3536f14c0b
ETH,1826,0,5.0,0xbb7b8287f3f0a933474a79eae42cbca977791171
ETH,9636,0,5.0,0x9beb4d346c6309a9ce4f27393c6322c8f03a3be6
ETH,7523,0,5.0,0x02020d22dcf88f5edd66b382d7da019f161fb7e3
ETH,2697,0,5.0,0xcea7dfb919c79f5995d0c349df573b914c441e43
ETH,8101,0,5.0,0xbb12b5a9b85d4ab8cde6056e9c1b2a4a337d2261
ETH,2654,0,5.0,0xbb7b8287f3f0a933474a79eae42cbca977791171
ETH,8866,0,5.0,0xd7e30ae310c1d1800f5b641baa7af95b2e1fd98c
ETH,2459,0,5.0,0xc70724eb7fc004924406091c72cbc66af3edada2
ETH,8779,0,5.0,0x2f85b3bf062769b2a2672200afb21e3f4067a86d
ETH,8183,0,5.0,0xf90b585a1e878ee18838b2688687e670bcf29d35
ETH,8252,0,5.0,0xad5c1768e5974c231b2148169da064e61910f31a
ETH,1025,0,5.0,0xb5edd17d2582a94610ebf0c6832c1652ebbbe210
ETH,5194,0,5.0,0xbb7b8287f3f0a933474a79eae42cbca977791171
ETH,3948,0,5.0,0x0193d941b50d91be6567c7ee1c0fe7af498b4137
ETH,5986,0,5.0,0xad5c1768e5974c231b2148169da064e61910f31a
ETH,4981,0,5.0,0xaa9164cc61c67064351596c21760491616aa95f4
ETH,6060,0,5.0,0xd7e30ae310c1d1800f5b641baa7af95b2e1fd98c
ETH,6685,0,5.0,0xbb7b8287f3f0a933474a79eae42cbca977791171
ETH,2340,0,5.0,0x9dfc0377058b7b9eb277421769b56df1395705f0
ETH,5997,0,5.0,0xe81c9a6ebe623e5d483110e0eaf2b10c769b1212
ETH,9575,0,5.0,0x1b7047b4338acf65be94c1a3e8c5c9338ad7d67c
ETH,9244,0,5.0,0xb5edd17d2582a94610ebf0c6832c1652ebbbe210
ETH,6809,0,5.0,0xbb7b8287f3f0a933474a79eae42cbca977791171
ETH,5836,0,5.0,0x035052044374b3607fc995a2460f096a5c5c0184
ETH,8261,0,5.0,0x228ed249a4299b231f83a502c12d904e48c5842c
ETH,7684,0,5.0,0xaa9164cc61c67064351596c21760491616aa95f4
ETH,6459,0,5.0,0x138377c26e1d2c90afd52d9a5963bf6fbb65db33
ETH,3653,0,5.0,0xf3735f1101dfabe3f79a68ff70a435eb7944aa83
ETH,5215,0,5.0,0xbb7b8287f3f0a933474a79eae42cbca977791171
ETH,5030,0,5.0,0xbb12b5a9b85d4ab8cde6056e9c1b2a4a337d2261
ETH,9109,0,5.0,0xad5c1768e5974c231b2148169da064e61910f31a
ETH,8623,0,5.0,0xa1623430350c5df1b52b0b57483a5bb45d1796da
ETH,8395,0,5.0,0x39d678e1a5a4bd201c1285a305fd1b5849388ea3
ETH,1844,0,5.0,0x1b7047b4338acf65be94c1a3e8c5c9338ad7d67c
ETH,2173,0,5.0,0x950f41ea60d4f48cc7bc67a96555ffb2661a081c
ETH,4411,0,5.0,0x9dfc0377058b7b9eb277421769b56df1395705f0
ETH,2401,0,5.0,0xbb7b8287f3f0a933474a79eae42cbca977791171
ETH,9661,0,5.0,0xd7e30ae310c1d1800f5b641baa7af95b2e1fd98c
ETH,8458,0,5.0,0xb5edd17d2582a94610ebf0c6832c1652ebbbe210
ETH,3406,0,5.0,0xbb7b8287f3f0a933474a79eae42cbca977791171
ETH,5678,0,5.0,0x4e5c9fd685dcc9abede1cbde4959039388bf7c5a
ETH,6403,0,5.0,0x5584a5a361e70d0757d8ca2b151f041136c9c28a
ETH,4014,0,5.0,0x1217627fe41a00f0b828317f43e6d58f47dbfc43
ETH,3916,0,5.0,0x1b7047b4338acf65be94c1a3e8c5c9338ad7d67c
ETH,2888,0,5.0,0xbb7b8287f3f0a933474a79eae42cbca977791171
ETH,7326,0,5.0,0xf927a40c8b7f6e07c5af7fa2155b4864a4112b13
ETH,8278,0,5.0,0xbb12b5a9b85d4ab8cde6056e9c1b2a4a337d2261
ETH,4833,0,5.0,0x02020d22dcf88f5edd66b382d7da019f161fb7e3
ETH,7373,0,5.0,0xbb7b8287f3f0a933474a79eae42cbca977791171
ETH,1371,0,5.0,0x306e6267d94f23a9b37cb110f20852208fbbf1aa
ETH,5438,0,5.0,0x753562eea69cd2d342a9c07edd49b9753dc0f01e
ETH,5443,0,5.0,0x0bb549c68c4992bac6a19c97d97178f60b36998e
ETH,7758,0,5.0,0x4e5c9fd685dcc9abede1cbde4959039388bf7c5a
ETH,7306,0,5.0,0xbb7b8287f3f0a933474a79eae42cbca977791171
ETH,2451,0,5.0,0xdd2f1e6e498202e86d8f5442af596580a4f03c2c
ETH,6738,0,5.0,0x59389a554d044d4b3bed659834a248c59957f168
ETH,8137,0,5.0,0xbb7b8287f3f0a933474a79eae42cbca977791171
ETH,3889,0,5.0,0xa3a5853c5a829d9701177dbf4b0f73de3c95fa13
ETH,6825,0,5.0,0x5a8d4616d25ad4928b08383073adb961a87de5d8
ETH,9060,0,5.0,0xf927a40c8b7f6e07c5af7fa2155b4864a4112b13
ETH,4658,0,5.0,0x9beb4d346c6309a9ce4f27393c6322c8f03a3be6
ETH,6481,0,5.0,0x346ad0caddd5a8b2cafd5b363414e4ae348db24c
ETH,9086,0,5.0,0xbb7b8287f3f0a933474a79eae42cbca977791171
ETH,8728,0,5.0,0xdd2f1e6e498202e86d8f5442af596580a4f03c2c
ETH,2969,0,5.0,0x9ef3022e380a1c8cf818af5f2fcc9e84cd5e02d3
ETH,3683,0,5.0,0x4b4e678d453bc71874af183017aee41b75e24087
ETH,6714,0,5.0,0x4cfef0a00715760ed2b03c3782d07a4ea9a8dfdc
ETH,2596,0,5.0,0x1b7047b4338acf65be94c1a3e8c5c9338ad7d67c
ETH,3066,0,5.0,0x2f85b3bf062769b2a2672200afb21e3f4067a86d
ETH,4875,0,5.0,0xbb7b8287f3f0a933474a79eae42cbca977791171
ETH,5033,0,5.0,0x9dfc0377058b7b9eb277421769b56df1395705f0
ETH,5002,0,5.0,0xf927a40c8b7f6e07c5af7fa2155b4864a4112b13
ETH,7229,0,5.0,0xbb7b8287f3f0a933474a79eae42cbca977791171
ETH,1158,0,5.0,0xa1623430350c5df1b52b0b57483a5bb45d1796da
ETH,7328,0,5.0,0x7fb24a92a324f90dc61f80d42e9be859189a1097
ETH,3568,0,5.0,0x48cd680bb700f6b7de89dd9ff4932ccc158c3e05
ETH,2789,0,5.0,0xbb7b8287f3f0a933474a79eae42cbca977791171
ETH,1730,0,5.0,0x3cda97032227293aaeaef72f44c1adcfc3daf366
ETH,4459,0,5.0,0xd56b2924bb6a8bcebec8434a2a6669680a5b17d7
ETH,5848,0,5.0,0xbb7b8287f3f0a933474a79eae42cbca977791171
ETH,1351,0,5.0,0x90d331f19e4ef54c4dc2710087ebd8536084a85a
ETH,1161,0,5.0,0xbb7b8287f3f0a933474a79eae42cbca977791171
ETH,5957,0,5.0,0xf927a40c8b7f6e07c5af7fa2155b4864a4112b13
ETH,1238,0,5.0,0xbb7b8287f3f0a933474a79eae42cbca977791171
ETH,8479,0,5.0,0xbb7b8287f3f0a933474a79eae42cbca977791171
ETH,4786,0,5.0,0x1217627fe41a00f0b828317f43e6d58f47dbfc43
ETH,6309,0,5.0,0xd7e30ae310c1d1800f5b641baa7af95b2e1fd98c
ETH,6903,0,5.0,0x0bce1f08ac26719f94701275c8caff71f7d27aac
ETH,7910,0,5.0,0xd6dbae4561c50c499db911eb0a0a86daf4da73a5
ETH,9051,0,5.0,0xf927a40c8b7f6e07c5af7fa2155b4864a4112b13
ETH,5403,0,5.0,0xbb7b8287f3f0a933474a79eae42cbca977791171
ETH,2585,0,5.0,0xb5edd17d2582a94610ebf0c6832c1652ebbbe210
ETH,9108,0,5.0,0x1b7047b4338acf65be94c1a3e8c5c9338ad7d67c
ETH,9543,0,5.0,0x0bce1f08ac26719f94701275c8caff71f7d27aac
ETH,1433,0,5.0,0x1b7047b4338acf65be94c1a3e8c5c9338ad7d67c
ETH,5174,0,5.0,0xbb7b8287f3f0a933474a79eae42cbca977791171
ETH,7663,0,5.0,0x0aa8ae2485e31c024201bdf77bfa25021bc10c5b
ETH,5974,0,5.0,0xbb7b8287f3f0a933474a79eae42cbca977791171
ETH,1883,0,5.0,0x1217627fe41a00f0b828317f43e6d58f47dbfc43
ETH,2539,0,5.0,0xaa9164cc61c67064351596c21760491616aa95f4
ETH,9412,0,5.0,0x3f690585eac48266167c9e6271bd8feddc2d37d7
ETH,1927,0,5.0,0x35e8e5dc5fbd97c5b421a80b596c030a2be2a04d
ETH,7838,0,5.0,0x950f41ea60d4f48cc7bc67a96555ffb2661a081c
ETH,4999,0,5.0,0xbb7b8287f3f0a933474a79eae42cbca977791171
ETH,2373,0,5.0,0xfe3472aca586e33f8959135a3dfceaafa7ff0c96
ETH,2396,0,5.0,0x4e5c9fd685dcc9abede1cbde4959039388bf7c5a
ETH,1769,0,5.0,0xbb7b8287f3f0a933474a79eae42cbca977791171
ETH,4225,0,5.0,0x9dfc0377058b7b9eb277421769b56df1395705f0
ETH,7971,0,5.0,0x9d0b366c06bdb8d00c9ab617db64b505f9e05d79
ETH,9069,0,5.0,0xbb12b5a9b85d4ab8cde6056e9c1b2a4a337d2261
ETH,8934,0,5.0,0xddf735543837695220a5ff5920f5756696840a5d
ETH,8828,0,5.0,0x4947190fcc30d3fb3a16233b259bfe6b3492339a
ETH,1286,0,5.0,0xbb12b5a9b85d4ab8cde6056e9c1b2a4a337d2261
ETH,3133,0,5.0,0x9dfc0377058b7b9eb277421769b56df1395705f0
ETH,6679,0,5.0,0x9dfc0377058b7b9eb277421769b56df1395705f0
ETH,3458,0,5.0,0xbb7b8287f3f0a933474a79eae42cbca977791171
ETH,2064,0,5.0,0xb5edd17d2582a94610ebf0c6832c1652ebbbe210
ETH,4238,0,5.0,0x8f22398f1567cddaba1b6bb1973e62b4992d5c9c
ETH,1108,0,5.0,0x9dfc0377058b7b9eb277421769b56df1395705f0
ETH,3943,0,5.0,0xe8b61c4a9a4143a64cec3a4d4edc76192007d79e
ETH,2246,0,5.0,0x26e3f7c9e444f2ca9e0be2af841bd060cf1cbddb
ETH,1091,0,5.0,0xbb7b8287f3f0a933474a79eae42cbca977791171
ETH,8768,0,5.0,0x035052044374b3607fc995a2460f096a5c5c0184
ETH,1205,0,5.0,0xa1623430350c5df1b52b0b57483a5bb45d1796da
ETH,2225,0,5.0,0x4e5c9fd685dcc9abede1cbde4959039388bf7c5a
ETH,8607,0,5.0,0xf927a40c8b7f6e07c5af7fa2155b4864a4112b13
ETH,3401,0,5.0,0x1b7047b4338acf65be94c1a3e8c5c9338ad7d67c
ETH,6759,0,5.0,0xbb12b5a9b85d4ab8cde6056e9c1b2a4a337d2261
ETH,6067,0,5.0,0x7284b4a57e3793faaaaa90aee336dd7b4a531df0
ETH,2242,0,5.0,0xbb7b8287f3f0a933474a79eae42cbca977791171
ETH,2025,0,5.0,0x9dfc0377058b7b9eb277421769b56df1395705f0
ETH,9501,0,5.0,0xf9d39b090fbc6669b52606272a0cea56bdab638a
ETH,7688,0,5.0,0xd7e30ae310c1d1800f5b641baa7af95b2e1fd98c
