index,sourceNodeName,targetNodeName,totalCost,nodeNames,costs,path
3840,ETHMAINBLOCK,0x1cb6b2d7cfc559b7f41e6f56ab95c7c958cd0e4c,1342.0,"[ETHMAINBLOCK,0x0000000000000000000000000000000000000000,0x1cb6b2d7cfc559b7f41e6f56ab95c7c958cd0e4c]","[0.0,5.0,1342.0]","[{""communityId"":9260,""address"":ETHMAINBLOCK},{""communityId"":11,""address"":0x0000000000000000000000000000000000000000},{""communityId"":3840,""address"":0x1cb6b2d7cfc559b7f41e6f56ab95c7c958cd0e4c}]"
3841,ETHMAINBLOCK,0xf37b426547a1642d8033324814f0ede3114fc212,406.1,"[ETHMAINBLOCK,0x0000000000000000000000000000000000000000,0xf37b426547a1642d8033324814f0ede3114fc212]","[0.0,5.0,406.1]","[{""communityId"":9260,""address"":ETHMAINBLOCK},{""communityId"":11,""address"":0x0000000000000000000000000000000000000000},{""communityId"":3841,""address"":0xf37b426547a1642d8033324814f0ede3114fc212}]"
3842,ETHMAINBLOCK,0x318f1f8bd220b0558b95fb33100ffdbb640d7ca6,4005.0,"[ETHMAINBLOCK,0x0000000000000000000000000000000000000000,0x318f1f8bd220b0558b95fb33100ffdbb640d7ca6]","[0.0,5.0,4005.0]","[{""communityId"":9260,""address"":ETHMAINBLOCK},{""communityId"":11,""address"":0x0000000000000000000000000000000000000000},{""communityId"":3842,""address"":0x318f1f8bd220b0558b95fb33100ffdbb640d7ca6}]"
3843,ETHMAINBLOCK,0x206d55d5792a514ec108e090599f2a065e501185,205.55,"[ETHMAINBLOCK,0x0000000000000000000000000000000000000000,0x206d55d5792a514ec108e090599f2a065e501185]","[0.0,5.0,205.55]","[{""communityId"":9260,""address"":ETHMAINBLOCK},{""communityId"":11,""address"":0x0000000000000000000000000000000000000000},{""communityId"":3843,""address"":0x206d55d5792a514ec108e090599f2a065e501185}]"
3844,ETHMAINBLOCK,0x11d2247a221e70c2d66d17ee138d38c55ffb8640,10005.0,"[ETHMAINBLOCK,0x0000000000000000000000000000000000000000,0x11d2247a221e70c2d66d17ee138d38c55ffb8640]","[0.0,5.0,10005.0]","[{""communityId"":9260,""address"":ETHMAINBLOCK},{""communityId"":11,""address"":0x0000000000000000000000000000000000000000},{""communityId"":3844,""address"":0x11d2247a221e70c2d66d17ee138d38c55ffb8640}]"
3845,ETHMAINBLOCK,0xe8de725eca5def805ff7941d31ac1c2e342dfe95,2467.5,"[ETHMAINBLOCK,0x0000000000000000000000000000000000000000,0xe8de725eca5def805ff7941d31ac1c2e342dfe95]","[0.0,5.0,2467.5]","[{""communityId"":9260,""address"":ETHMAINBLOCK},{""communityId"":11,""address"":0x0000000000000000000000000000000000000000},{""communityId"":3845,""address"":0xe8de725eca5def805ff7941d31ac1c2e342dfe95}]"
3846,ETHMAINBLOCK,0xd561cbbc05515de73ab8cf9eae1357341e7dfdf4,6005.0,"[ETHMAINBLOCK,0x0000000000000000000000000000000000000000,0xd561cbbc05515de73ab8cf9eae1357341e7dfdf4]","[0.0,5.0,6005.0]","[{""communityId"":9260,""address"":ETHMAINBLOCK},{""communityId"":11,""address"":0x0000000000000000000000000000000000000000},{""communityId"":3846,""address"":0xd561cbbc05515de73ab8cf9eae1357341e7dfdf4}]"
3847,ETHMAINBLOCK,0x0455dcec8a7fc4461bfd7f37456fce3f4c3caac7,405.0,"[ETHMAINBLOCK,0x0000000000000000000000000000000000000000,0x0455dcec8a7fc4461bfd7f37456fce3f4c3caac7]","[0.0,5.0,405.0]","[{""communityId"":9260,""address"":ETHMAINBLOCK},{""communityId"":11,""address"":0x0000000000000000000000000000000000000000},{""communityId"":3847,""address"":0x0455dcec8a7fc4461bfd7f37456fce3f4c3caac7}]"
3848,ETHMAINBLOCK,0x5161fd49e847f67455f1c8bb7abb36e985260d03,1205.0,"[ETHMAINBLOCK,0x0000000000000000000000000000000000000000,0x5161fd49e847f67455f1c8bb7abb36e985260d03]","[0.0,5.0,1205.0]","[{""communityId"":9260,""address"":ETHMAINBLOCK},{""communityId"":11,""address"":0x0000000000000000000000000000000000000000},{""communityId"":3848,""address"":0x5161fd49e847f67455f1c8bb7abb36e985260d03}]"
3849,ETHMAINBLOCK,0x8e073bad25e42218615f4a0e6b2ea8f8de2230c0,2407.5,"[ETHMAINBLOCK,0x0000000000000000000000000000000000000000,0x8e073bad25e42218615f4a0e6b2ea8f8de2230c0]","[0.0,5.0,2407.5]","[{""communityId"":9260,""address"":ETHMAINBLOCK},{""communityId"":11,""address"":0x0000000000000000000000000000000000000000},{""communityId"":3849,""address"":0x8e073bad25e42218615f4a0e6b2ea8f8de2230c0}]"
3850,ETHMAINBLOCK,0x6c08a6dc0173c7342955d1d3f2c065d62f83aec7,25.0,"[ETHMAINBLOCK,0x0000000000000000000000000000000000000000,0x6c08a6dc0173c7342955d1d3f2c065d62f83aec7]","[0.0,5.0,25.0]","[{""communityId"":9260,""address"":ETHMAINBLOCK},{""communityId"":11,""address"":0x0000000000000000000000000000000000000000},{""communityId"":3850,""address"":0x6c08a6dc0173c7342955d1d3f2c065d62f83aec7}]"
3851,ETHMAINBLOCK,0x95cb6d8a6379f94aba8b885669562c4d448e56a7,2005.0,"[ETHMAINBLOCK,0x0000000000000000000000000000000000000000,0x95cb6d8a6379f94aba8b885669562c4d448e56a7]","[0.0,5.0,2005.0]","[{""communityId"":9260,""address"":ETHMAINBLOCK},{""communityId"":11,""address"":0x0000000000000000000000000000000000000000},{""communityId"":3851,""address"":0x95cb6d8a6379f94aba8b885669562c4d448e56a7}]"
3852,ETHMAINBLOCK,0x2805415e1d7fdec6dedfb89e521d10592d743c10,105.0,"[ETHMAINBLOCK,0x0000000000000000000000000000000000000000,0x2805415e1d7fdec6dedfb89e521d10592d743c10]","[0.0,5.0,105.0]","[{""communityId"":9260,""address"":ETHMAINBLOCK},{""communityId"":11,""address"":0x0000000000000000000000000000000000000000},{""communityId"":3852,""address"":0x2805415e1d7fdec6dedfb89e521d10592d743c10}]"
3853,ETHMAINBLOCK,0xdaacdaf42226d15cb1cf98fa15048c7f4ceefe69,305.0,"[ETHMAINBLOCK,0x0000000000000000000000000000000000000000,0xdaacdaf42226d15cb1cf98fa15048c7f4ceefe69]","[0.0,5.0,305.0]","[{""communityId"":9260,""address"":ETHMAINBLOCK},{""communityId"":11,""address"":0x0000000000000000000000000000000000000000},{""communityId"":3853,""address"":0xdaacdaf42226d15cb1cf98fa15048c7f4ceefe69}]"
3854,ETHMAINBLOCK,0xe33df4ce80ccb62a76b12bcdfcecc46289973aa9,6005.0,"[ETHMAINBLOCK,0x0000000000000000000000000000000000000000,0xe33df4ce80ccb62a76b12bcdfcecc46289973aa9]","[0.0,5.0,6005.0]","[{""communityId"":9260,""address"":ETHMAINBLOCK},{""communityId"":11,""address"":0x0000000000000000000000000000000000000000},{""communityId"":3854,""address"":0xe33df4ce80ccb62a76b12bcdfcecc46289973aa9}]"
3855,ETHMAINBLOCK,0x8f8cd26e82e7c6defd02dfad07979021cbf7150c,3005.0,"[ETHMAINBLOCK,0x0000000000000000000000000000000000000000,0x8f8cd26e82e7c6defd02dfad07979021cbf7150c]","[0.0,5.0,3005.0]","[{""communityId"":9260,""address"":ETHMAINBLOCK},{""communityId"":11,""address"":0x0000000000000000000000000000000000000000},{""communityId"":3855,""address"":0x8f8cd26e82e7c6defd02dfad07979021cbf7150c}]"
3856,ETHMAINBLOCK,0x77a17122fa31b98f1711d32a99f03ec326f33d08,1705.0,"[ETHMAINBLOCK,0x0000000000000000000000000000000000000000,0x77a17122fa31b98f1711d32a99f03ec326f33d08]","[0.0,5.0,1705.0]","[{""communityId"":9260,""address"":ETHMAINBLOCK},{""communityId"":11,""address"":0x0000000000000000000000000000000000000000},{""communityId"":3856,""address"":0x77a17122fa31b98f1711d32a99f03ec326f33d08}]"
3857,ETHMAINBLOCK,0x6f791d359bc3536a315d6382b88311af8ed6da47,97.0,"[ETHMAINBLOCK,0x0000000000000000000000000000000000000000,0x6f791d359bc3536a315d6382b88311af8ed6da47]","[0.0,5.0,97.0]","[{""communityId"":9260,""address"":ETHMAINBLOCK},{""communityId"":11,""address"":0x0000000000000000000000000000000000000000},{""communityId"":3857,""address"":0x6f791d359bc3536a315d6382b88311af8ed6da47}]"
3858,ETHMAINBLOCK,0xde30e49e5ab313214d2f01dcabce8940b81b1c76,202.0,"[ETHMAINBLOCK,0x0000000000000000000000000000000000000000,0xde30e49e5ab313214d2f01dcabce8940b81b1c76]","[0.0,5.0,202.0]","[{""communityId"":9260,""address"":ETHMAINBLOCK},{""communityId"":11,""address"":0x0000000000000000000000000000000000000000},{""communityId"":3858,""address"":0xde30e49e5ab313214d2f01dcabce8940b81b1c76}]"
3859,ETHMAINBLOCK,0xcf9be9b9ab86c66b59968e67b8d4dcff46b1814a,665.0,"[ETHMAINBLOCK,0x0000000000000000000000000000000000000000,0xcf9be9b9ab86c66b59968e67b8d4dcff46b1814a]","[0.0,5.0,665.0]","[{""communityId"":9260,""address"":ETHMAINBLOCK},{""communityId"":11,""address"":0x0000000000000000000000000000000000000000},{""communityId"":3859,""address"":0xcf9be9b9ab86c66b59968e67b8d4dcff46b1814a}]"
3860,ETHMAINBLOCK,0x7fdfc88d78bf1b285ac64f1adb35dc11fcb03951,2292.9,"[ETHMAINBLOCK,0x0000000000000000000000000000000000000000,0x7fdfc88d78bf1b285ac64f1adb35dc11fcb03951]","[0.0,5.0,2292.9]","[{""communityId"":9260,""address"":ETHMAINBLOCK},{""communityId"":11,""address"":0x0000000000000000000000000000000000000000},{""communityId"":3860,""address"":0x7fdfc88d78bf1b285ac64f1adb35dc11fcb03951}]"
3861,ETHMAINBLOCK,0xc5134cfbb1df7a20b0ed7057622eeed280947dad,3805.0,"[ETHMAINBLOCK,0x0000000000000000000000000000000000000000,0xc5134cfbb1df7a20b0ed7057622eeed280947dad]","[0.0,5.0,3805.0]","[{""communityId"":9260,""address"":ETHMAINBLOCK},{""communityId"":11,""address"":0x0000000000000000000000000000000000000000},{""communityId"":3861,""address"":0xc5134cfbb1df7a20b0ed7057622eeed280947dad}]"
3862,ETHMAINBLOCK,0xfa9ec8efe08686fa58c181335872ba698560ecab,2004.944,"[ETHMAINBLOCK,0x0000000000000000000000000000000000000000,0xfa9ec8efe08686fa58c181335872ba698560ecab]","[0.0,5.0,2004.944]","[{""communityId"":9260,""address"":ETHMAINBLOCK},{""communityId"":11,""address"":0x0000000000000000000000000000000000000000},{""communityId"":3862,""address"":0xfa9ec8efe08686fa58c181335872ba698560ecab}]"
3863,ETHMAINBLOCK,0xf6a8635757c5e8c134d20d028cf778cf8609e46a,1464.416,"[ETHMAINBLOCK,0x0000000000000000000000000000000000000000,0xf6a8635757c5e8c134d20d028cf778cf8609e46a]","[0.0,5.0,1464.416]","[{""communityId"":9260,""address"":ETHMAINBLOCK},{""communityId"":11,""address"":0x0000000000000000000000000000000000000000},{""communityId"":3863,""address"":0xf6a8635757c5e8c134d20d028cf778cf8609e46a}]"
3864,ETHMAINBLOCK,0x6265b2e7730f36b776b52d0c9d02ada55d8e3cb6,1005.0,"[ETHMAINBLOCK,0x0000000000000000000000000000000000000000,0x6265b2e7730f36b776b52d0c9d02ada55d8e3cb6]","[0.0,5.0,1005.0]","[{""communityId"":9260,""address"":ETHMAINBLOCK},{""communityId"":11,""address"":0x0000000000000000000000000000000000000000},{""communityId"":3864,""address"":0x6265b2e7730f36b776b52d0c9d02ada55d8e3cb6}]"
3865,ETHMAINBLOCK,0x6a8cea2de84a8df997fd3f84e3083d93de57cda9,105.007,"[ETHMAINBLOCK,0x0000000000000000000000000000000000000000,0x6a8cea2de84a8df997fd3f84e3083d93de57cda9]","[0.0,5.0,105.007]","[{""communityId"":9260,""address"":ETHMAINBLOCK},{""communityId"":11,""address"":0x0000000000000000000000000000000000000000},{""communityId"":3865,""address"":0x6a8cea2de84a8df997fd3f84e3083d93de57cda9}]"
3866,ETHMAINBLOCK,0x1b7ed974b6e234ce81247498429a5bd4a0a2d139,2005.0,"[ETHMAINBLOCK,0x0000000000000000000000000000000000000000,0x1b7ed974b6e234ce81247498429a5bd4a0a2d139]","[0.0,5.0,2005.0]","[{""communityId"":9260,""address"":ETHMAINBLOCK},{""communityId"":11,""address"":0x0000000000000000000000000000000000000000},{""communityId"":3866,""address"":0x1b7ed974b6e234ce81247498429a5bd4a0a2d139}]"
3867,ETHMAINBLOCK,0x9ba53dc8c95e9a472feba2c4e32c1dc4dd7bab46,1342.0,"[ETHMAINBLOCK,0x0000000000000000000000000000000000000000,0x9ba53dc8c95e9a472feba2c4e32c1dc4dd7bab46]","[0.0,5.0,1342.0]","[{""communityId"":9260,""address"":ETHMAINBLOCK},{""communityId"":11,""address"":0x0000000000000000000000000000000000000000},{""communityId"":3867,""address"":0x9ba53dc8c95e9a472feba2c4e32c1dc4dd7bab46}]"
3868,ETHMAINBLOCK,0xd7b740dff8c457668fdf74f6a266bfc1dcb723f9,25.0,"[ETHMAINBLOCK,0x0000000000000000000000000000000000000000,0xd7b740dff8c457668fdf74f6a266bfc1dcb723f9]","[0.0,5.0,25.0]","[{""communityId"":9260,""address"":ETHMAINBLOCK},{""communityId"":11,""address"":0x0000000000000000000000000000000000000000},{""communityId"":3868,""address"":0xd7b740dff8c457668fdf74f6a266bfc1dcb723f9}]"
3869,ETHMAINBLOCK,0x07bc2cc8eedc01970700efc9c4fb36735e98cd71,4005.0,"[ETHMAINBLOCK,0x0000000000000000000000000000000000000000,0x07bc2cc8eedc01970700efc9c4fb36735e98cd71]","[0.0,5.0,4005.0]","[{""communityId"":9260,""address"":ETHMAINBLOCK},{""communityId"":11,""address"":0x0000000000000000000000000000000000000000},{""communityId"":3869,""address"":0x07bc2cc8eedc01970700efc9c4fb36735e98cd71}]"
3870,ETHMAINBLOCK,0x3e1c962063e0d5295941f210dca3ab531eec8809,3005.0,"[ETHMAINBLOCK,0x0000000000000000000000000000000000000000,0x3e1c962063e0d5295941f210dca3ab531eec8809]","[0.0,5.0,3005.0]","[{""communityId"":9260,""address"":ETHMAINBLOCK},{""communityId"":11,""address"":0x0000000000000000000000000000000000000000},{""communityId"":3870,""address"":0x3e1c962063e0d5295941f210dca3ab531eec8809}]"
3871,ETHMAINBLOCK,0xb447571dacbb3ecbb6d1cf0b0c8f3838e52324e2,35.199,"[ETHMAINBLOCK,0x0000000000000000000000000000000000000000,0xb447571dacbb3ecbb6d1cf0b0c8f3838e52324e2]","[0.0,5.0,35.199]","[{""communityId"":9260,""address"":ETHMAINBLOCK},{""communityId"":11,""address"":0x0000000000000000000000000000000000000000},{""communityId"":3871,""address"":0xb447571dacbb3ecbb6d1cf0b0c8f3838e52324e2}]"
3872,ETHMAINBLOCK,0x87764e3677eef604cbc59aed24abdc566b09fc25,3005.0,"[ETHMAINBLOCK,0x0000000000000000000000000000000000000000,0x87764e3677eef604cbc59aed24abdc566b09fc25]","[0.0,5.0,3005.0]","[{""communityId"":9260,""address"":ETHMAINBLOCK},{""communityId"":11,""address"":0x0000000000000000000000000000000000000000},{""communityId"":3872,""address"":0x87764e3677eef604cbc59aed24abdc566b09fc25}]"
3873,ETHMAINBLOCK,0x03aa622881236dd0f4940c24c324ff8b7b7e2186,3205.0,"[ETHMAINBLOCK,0x0000000000000000000000000000000000000000,0x03aa622881236dd0f4940c24c324ff8b7b7e2186]","[0.0,5.0,3205.0]","[{""communityId"":9260,""address"":ETHMAINBLOCK},{""communityId"":11,""address"":0x0000000000000000000000000000000000000000},{""communityId"":3873,""address"":0x03aa622881236dd0f4940c24c324ff8b7b7e2186}]"
3874,ETHMAINBLOCK,0xa4a7d306f510cd58359428c0d2f7c3609d5674d7,3354.0,"[ETHMAINBLOCK,0x0000000000000000000000000000000000000000,0xa4a7d306f510cd58359428c0d2f7c3609d5674d7]","[0.0,5.0,3354.0]","[{""communityId"":9260,""address"":ETHMAINBLOCK},{""communityId"":11,""address"":0x0000000000000000000000000000000000000000},{""communityId"":3874,""address"":0xa4a7d306f510cd58359428c0d2f7c3609d5674d7}]"
3875,ETHMAINBLOCK,0x3c83c1701db0388b68210d00f5717cd9bd322c6a,30005.0,"[ETHMAINBLOCK,0x0000000000000000000000000000000000000000,0x3c83c1701db0388b68210d00f5717cd9bd322c6a]","[0.0,5.0,30005.0]","[{""communityId"":9260,""address"":ETHMAINBLOCK},{""communityId"":11,""address"":0x0000000000000000000000000000000000000000},{""communityId"":3875,""address"":0x3c83c1701db0388b68210d00f5717cd9bd322c6a}]"
3876,ETHMAINBLOCK,0x047d5a26d7ad8f8e70600f70a398ddaa1c2db26f,6005.0,"[ETHMAINBLOCK,0x0000000000000000000000000000000000000000,0x047d5a26d7ad8f8e70600f70a398ddaa1c2db26f]","[0.0,5.0,6005.0]","[{""communityId"":9260,""address"":ETHMAINBLOCK},{""communityId"":11,""address"":0x0000000000000000000000000000000000000000},{""communityId"":3876,""address"":0x047d5a26d7ad8f8e70600f70a398ddaa1c2db26f}]"
3877,ETHMAINBLOCK,0x43767bf7fd2af95b72e9312da9443cb1688e4343,305.0,"[ETHMAINBLOCK,0x0000000000000000000000000000000000000000,0x43767bf7fd2af95b72e9312da9443cb1688e4343]","[0.0,5.0,305.0]","[{""communityId"":9260,""address"":ETHMAINBLOCK},{""communityId"":11,""address"":0x0000000000000000000000000000000000000000},{""communityId"":3877,""address"":0x43767bf7fd2af95b72e9312da9443cb1688e4343}]"
3878,ETHMAINBLOCK,0x34a85d6d243fb1dfb7d1d2d44f536e947a4cee9e,20005.0,"[ETHMAINBLOCK,0x0000000000000000000000000000000000000000,0x34a85d6d243fb1dfb7d1d2d44f536e947a4cee9e]","[0.0,5.0,20005.0]","[{""communityId"":9260,""address"":ETHMAINBLOCK},{""communityId"":11,""address"":0x0000000000000000000000000000000000000000},{""communityId"":3878,""address"":0x34a85d6d243fb1dfb7d1d2d44f536e947a4cee9e}]"
3879,ETHMAINBLOCK,0x65a9dad42e1632ba3e4e49623fab62a17e4d3611,98.12,"[ETHMAINBLOCK,0x0000000000000000000000000000000000000000,0x65a9dad42e1632ba3e4e49623fab62a17e4d3611]","[0.0,5.0,98.12]","[{""communityId"":9260,""address"":ETHMAINBLOCK},{""communityId"":11,""address"":0x0000000000000000000000000000000000000000},{""communityId"":3879,""address"":0x65a9dad42e1632ba3e4e49623fab62a17e4d3611}]"
3880,ETHMAINBLOCK,0x48e0cbd67f18acdb7a6291e1254db32e0972737f,105.007,"[ETHMAINBLOCK,0x0000000000000000000000000000000000000000,0x48e0cbd67f18acdb7a6291e1254db32e0972737f]","[0.0,5.0,105.007]","[{""communityId"":9260,""address"":ETHMAINBLOCK},{""communityId"":11,""address"":0x0000000000000000000000000000000000000000},{""communityId"":3880,""address"":0x48e0cbd67f18acdb7a6291e1254db32e0972737f}]"
3881,ETHMAINBLOCK,0xa5de5e434fdcdd688f1c31b6fb512cb196724701,805.0,"[ETHMAINBLOCK,0x0000000000000000000000000000000000000000,0xa5de5e434fdcdd688f1c31b6fb512cb196724701]","[0.0,5.0,805.0]","[{""communityId"":9260,""address"":ETHMAINBLOCK},{""communityId"":11,""address"":0x0000000000000000000000000000000000000000},{""communityId"":3881,""address"":0xa5de5e434fdcdd688f1c31b6fb512cb196724701}]"
3882,ETHMAINBLOCK,0x6d63d38ee8b90e0e6ed8f192eda051b2d6a58bfd,35.0,"[ETHMAINBLOCK,0x0000000000000000000000000000000000000000,0x6d63d38ee8b90e0e6ed8f192eda051b2d6a58bfd]","[0.0,5.0,35.0]","[{""communityId"":9260,""address"":ETHMAINBLOCK},{""communityId"":11,""address"":0x0000000000000000000000000000000000000000},{""communityId"":3882,""address"":0x6d63d38ee8b90e0e6ed8f192eda051b2d6a58bfd}]"
3883,ETHMAINBLOCK,0xb079bb4d9866143a6da72ae7ac0022062981315c,765.0,"[ETHMAINBLOCK,0x0000000000000000000000000000000000000000,0xb079bb4d9866143a6da72ae7ac0022062981315c]","[0.0,5.0,765.0]","[{""communityId"":9260,""address"":ETHMAINBLOCK},{""communityId"":11,""address"":0x0000000000000000000000000000000000000000},{""communityId"":3883,""address"":0xb079bb4d9866143a6da72ae7ac0022062981315c}]"
3884,ETHMAINBLOCK,0xc0413f5a7c2d9a4b8108289ef6ecd271781524f4,50005.0,"[ETHMAINBLOCK,0x0000000000000000000000000000000000000000,0xc0413f5a7c2d9a4b8108289ef6ecd271781524f4]","[0.0,5.0,50005.0]","[{""communityId"":9260,""address"":ETHMAINBLOCK},{""communityId"":11,""address"":0x0000000000000000000000000000000000000000},{""communityId"":3884,""address"":0xc0413f5a7c2d9a4b8108289ef6ecd271781524f4}]"
3885,ETHMAINBLOCK,0xa91a5a7b341f99c535144e20be9c6b3bb4c28e4d,5436.79,"[ETHMAINBLOCK,0x0000000000000000000000000000000000000000,0xa91a5a7b341f99c535144e20be9c6b3bb4c28e4d]","[0.0,5.0,5436.79]","[{""communityId"":9260,""address"":ETHMAINBLOCK},{""communityId"":11,""address"":0x0000000000000000000000000000000000000000},{""communityId"":3885,""address"":0xa91a5a7b341f99c535144e20be9c6b3bb4c28e4d}]"
3886,ETHMAINBLOCK,0x993f146178605e66d517be782ef0b3c61a4e1925,7016.998,"[ETHMAINBLOCK,0x0000000000000000000000000000000000000000,0x993f146178605e66d517be782ef0b3c61a4e1925]","[0.0,5.0,7016.998]","[{""communityId"":9260,""address"":ETHMAINBLOCK},{""communityId"":11,""address"":0x0000000000000000000000000000000000000000},{""communityId"":3886,""address"":0x993f146178605e66d517be782ef0b3c61a4e1925}]"
3887,ETHMAINBLOCK,0x966c04781cb5e67dde3235d7f8620e1ab663a9a5,75805.0,"[ETHMAINBLOCK,0x0000000000000000000000000000000000000000,0x966c04781cb5e67dde3235d7f8620e1ab663a9a5]","[0.0,5.0,75805.0]","[{""communityId"":9260,""address"":ETHMAINBLOCK},{""communityId"":11,""address"":0x0000000000000000000000000000000000000000},{""communityId"":3887,""address"":0x966c04781cb5e67dde3235d7f8620e1ab663a9a5}]"
3888,ETHMAINBLOCK,0xb3f82a87e59a39d0d2808f0751eb72c2329cdcc5,5005.0,"[ETHMAINBLOCK,0x0000000000000000000000000000000000000000,0xb3f82a87e59a39d0d2808f0751eb72c2329cdcc5]","[0.0,5.0,5005.0]","[{""communityId"":9260,""address"":ETHMAINBLOCK},{""communityId"":11,""address"":0x0000000000000000000000000000000000000000},{""communityId"":3888,""address"":0xb3f82a87e59a39d0d2808f0751eb72c2329cdcc5}]"
3889,ETHMAINBLOCK,0x9b77ebced7e215f0920e8c2b870024f6ecb2ff31,1005.0,"[ETHMAINBLOCK,0x0000000000000000000000000000000000000000,0x9b77ebced7e215f0920e8c2b870024f6ecb2ff31]","[0.0,5.0,1005.0]","[{""communityId"":9260,""address"":ETHMAINBLOCK},{""communityId"":11,""address"":0x0000000000000000000000000000000000000000},{""communityId"":3889,""address"":0x9b77ebced7e215f0920e8c2b870024f6ecb2ff31}]"
3890,ETHMAINBLOCK,0xfe697ff22ca547bfc95e33d960da605c6763f35b,1330.0,"[ETHMAINBLOCK,0x0000000000000000000000000000000000000000,0xfe697ff22ca547bfc95e33d960da605c6763f35b]","[0.0,5.0,1330.0]","[{""communityId"":9260,""address"":ETHMAINBLOCK},{""communityId"":11,""address"":0x0000000000000000000000000000000000000000},{""communityId"":3890,""address"":0xfe697ff22ca547bfc95e33d960da605c6763f35b}]"
3891,ETHMAINBLOCK,0x480af52076009ca73781b70e43b95916a62203ab,929.171,"[ETHMAINBLOCK,0x0000000000000000000000000000000000000000,0x480af52076009ca73781b70e43b95916a62203ab]","[0.0,5.0,929.171]","[{""communityId"":9260,""address"":ETHMAINBLOCK},{""communityId"":11,""address"":0x0000000000000000000000000000000000000000},{""communityId"":3891,""address"":0x480af52076009ca73781b70e43b95916a62203ab}]"
3892,ETHMAINBLOCK,0xa9dc0424c6969d798358b393b1933a1f51bee00a,20005.0,"[ETHMAINBLOCK,0x0000000000000000000000000000000000000000,0xa9dc0424c6969d798358b393b1933a1f51bee00a]","[0.0,5.0,20005.0]","[{""communityId"":9260,""address"":ETHMAINBLOCK},{""communityId"":11,""address"":0x0000000000000000000000000000000000000000},{""communityId"":3892,""address"":0xa9dc0424c6969d798358b393b1933a1f51bee00a}]"
3893,ETHMAINBLOCK,0x7aba56f63a48bc0817d6b97039039a7ad62fae2e,605.0,"[ETHMAINBLOCK,0x0000000000000000000000000000000000000000,0x7aba56f63a48bc0817d6b97039039a7ad62fae2e]","[0.0,5.0,605.0]","[{""communityId"":9260,""address"":ETHMAINBLOCK},{""communityId"":11,""address"":0x0000000000000000000000000000000000000000},{""communityId"":3893,""address"":0x7aba56f63a48bc0817d6b97039039a7ad62fae2e}]"
3894,ETHMAINBLOCK,0x59d139e2e40c7b97239d23dfaca33858f602d22b,2005.0,"[ETHMAINBLOCK,0x0000000000000000000000000000000000000000,0x59d139e2e40c7b97239d23dfaca33858f602d22b]","[0.0,5.0,2005.0]","[{""communityId"":9260,""address"":ETHMAINBLOCK},{""communityId"":11,""address"":0x0000000000000000000000000000000000000000},{""communityId"":3894,""address"":0x59d139e2e40c7b97239d23dfaca33858f602d22b}]"
3895,ETHMAINBLOCK,0x8d6170ff66978e773bb621bf72b1ba7be3a7f87e,205.0,"[ETHMAINBLOCK,0x0000000000000000000000000000000000000000,0x8d6170ff66978e773bb621bf72b1ba7be3a7f87e]","[0.0,5.0,205.0]","[{""communityId"":9260,""address"":ETHMAINBLOCK},{""communityId"":11,""address"":0x0000000000000000000000000000000000000000},{""communityId"":3895,""address"":0x8d6170ff66978e773bb621bf72b1ba7be3a7f87e}]"
3896,ETHMAINBLOCK,0xd668523a90f0293d65c538d2dd6c57673710196e,44.5,"[ETHMAINBLOCK,0x0000000000000000000000000000000000000000,0xd668523a90f0293d65c538d2dd6c57673710196e]","[0.0,5.0,44.5]","[{""communityId"":9260,""address"":ETHMAINBLOCK},{""communityId"":11,""address"":0x0000000000000000000000000000000000000000},{""communityId"":3896,""address"":0xd668523a90f0293d65c538d2dd6c57673710196e}]"
3897,ETHMAINBLOCK,0xbbb5a0f4802c8648009e8a6998af352cde87544f,100.5,"[ETHMAINBLOCK,0x0000000000000000000000000000000000000000,0xbbb5a0f4802c8648009e8a6998af352cde87544f]","[0.0,5.0,100.5]","[{""communityId"":9260,""address"":ETHMAINBLOCK},{""communityId"":11,""address"":0x0000000000000000000000000000000000000000},{""communityId"":3897,""address"":0xbbb5a0f4802c8648009e8a6998af352cde87544f}]"
3898,ETHMAINBLOCK,0xfc43829ac787ff88aaf183ba352aadbf5a15b193,3965.0,"[ETHMAINBLOCK,0x0000000000000000000000000000000000000000,0xfc43829ac787ff88aaf183ba352aadbf5a15b193]","[0.0,5.0,3965.0]","[{""communityId"":9260,""address"":ETHMAINBLOCK},{""communityId"":11,""address"":0x0000000000000000000000000000000000000000},{""communityId"":3898,""address"":0xfc43829ac787ff88aaf183ba352aadbf5a15b193}]"
3899,ETHMAINBLOCK,0xfe22a0b388668d1ae2643e771dacf38a434223cc,4005.304,"[ETHMAINBLOCK,0x0000000000000000000000000000000000000000,0xfe22a0b388668d1ae2643e771dacf38a434223cc]","[0.0,5.0,4005.304]","[{""communityId"":9260,""address"":ETHMAINBLOCK},{""communityId"":11,""address"":0x0000000000000000000000000000000000000000},{""communityId"":3899,""address"":0xfe22a0b388668d1ae2643e771dacf38a434223cc}]"
3900,ETHMAINBLOCK,0x092acb624b08c05510189bbbe21e6524d644ccad,23.2,"[ETHMAINBLOCK,0x0000000000000000000000000000000000000000,0x092acb624b08c05510189bbbe21e6524d644ccad]","[0.0,5.0,23.2]","[{""communityId"":9260,""address"":ETHMAINBLOCK},{""communityId"":11,""address"":0x0000000000000000000000000000000000000000},{""communityId"":3900,""address"":0x092acb624b08c05510189bbbe21e6524d644ccad}]"
